# Fiducial parameters: H0 = 67.37, omega_b = 0.02237, N_ur = 2.037, omega_cdm = 0.12, N_ncdm = 1, omega_ncdm = 0.0006451439, m_ncdm = 0.06, A_s = 2.108e-09, n_s = 0.9619, tau_reio = 0.0546, YHe = 0.2454006, recombination = recfast, non linear = halofit
30 7.2147208 0.00055419251 0.012932232
31 6.8686605 0.00056156687 0.012279123
32 6.5525096 0.00056902987 0.011644404
33 6.2627062 0.0005765619 0.011023083
34 5.9959259 0.00058414465 0.010410533
35 5.7497957 0.00059176495 0.0098035884
36 5.5221805 0.00059941092 0.009199446
37 5.3110742 0.00060707138 0.0085961582
38 5.1149878 0.0006147379 0.0079951936
39 4.9325613 0.00062240278 0.0073988748
40 4.7624348 0.00063005829 0.0068095242
41 4.6033408 0.0006376972 0.0062290636
42 4.4543822 0.00064531422 0.0056578113
43 4.3147543 0.00065290455 0.005095685
44 4.1836522 0.00066046338 0.0045426021
45 4.0603159 0.0006679856 0.0039984058
46 3.9441624 0.00067546484 0.0034626419
47 3.8346534 0.00068289443 0.0029347818
48 3.7312505 0.00069026768 0.0024142969
49 3.6334154 0.00069757791 0.0019006587
50 3.540654 0.00070481868 0.0013934362
51 3.4526497 0.00071198442 0.00089258936
52 3.3691303 0.00071906981 0.00039817586
53 3.2898234 0.00072606951 -8.9746704e-05
54 3.2144568 0.0007329782 -0.00057112069
55 3.1427684 0.00073979109 -0.0010458796
56 3.0745367 0.0007465056 -0.0015139212
57 3.0095505 0.00075311971 -0.0019751345
58 2.9475983 0.00075963139 -0.0024294085
59 2.888469 0.0007660386 -0.0028766322
60 2.8319513 0.00077233931 -0.0033166945
61 2.7778506 0.00077853061 -0.003749484
62 2.7260403 0.00078460602 -0.0041748875
63 2.6764104 0.00079055815 -0.0045927917
64 2.628851 0.00079637965 -0.005003083
65 2.5832523 0.00080206312 -0.0054056478
66 2.5395043 0.00080760121 -0.0058003728
67 2.4974972 0.00081298654 -0.0061871445
68 2.4571277 0.00081821298 -0.0065658745
69 2.4183188 0.00082327941 -0.0069365756
70 2.3810003 0.00082818594 -0.0072992857
71 2.3451017 0.00083293269 -0.0076540427
72 2.3105529 0.00083751978 -0.0080008846
73 2.2772835 0.00084194733 -0.0083398494
74 2.2452231 0.00084621545 -0.0086709749
75 2.2143015 0.00085032426 -0.0089942992
76 2.1844533 0.00085427344 -0.0093098505
77 2.1556331 0.00085806088 -0.0096176194
78 2.1278006 0.00086168405 -0.0099175867
79 2.1009153 0.0008651404 -0.010209733
80 2.0749369 0.00086842739 -0.01049404
81 2.0498249 0.00087154247 -0.010770488
82 2.0255389 0.0008744831 -0.011039058
83 2.0020386 0.00087724675 -0.01129973
84 1.9792856 0.00087983129 -0.011552493
85 1.9572494 0.00088223642 -0.01179736
86 1.9359017 0.00088446224 -0.01203435
87 1.9152141 0.00088650886 -0.012263483
88 1.8951581 0.00088837641 -0.01248478
89 1.8757054 0.00089006498 -0.012698261
90 1.8568276 0.0008915747 -0.012903944
91 1.8384963 0.00089290567 -0.013101851
92 1.8206831 0.00089405802 -0.013292001
93 1.8033615 0.00089503201 -0.013474419
94 1.786513 0.00089582852 -0.013649141
95 1.7701209 0.00089644858 -0.013816212
96 1.7541684 0.00089689324 -0.013975674
97 1.7386391 0.00089716353 -0.01412757
98 1.723516 0.00089726048 -0.014271941
99 1.7087827 0.00089718513 -0.014408831
